"detail_info" "mean" "std" "samplesize" "detectionfreq"
"744" "2_X_C_EColi0157Culturable_MPNPer100ml_30_60" "3" "0" "3295" "0/3295"
"745" "2_X_C_EColiCulturableColilert_MPNPer100ML_0_30" "17.9" "12.4571264744322" "3307" "11/3307"
"746" "2_X_C_EColiCulturableColilert_MPNPer100ML_30_60" "13.2944444444444" "7.98007501294631" "3316" "9/3316"
"747" "2_X_C_enterococciCulturableMEI_CFUPer100ML_0_30" "23016.6666666667" "19027.9260482316" "3328" "12/3328"
"748" "2_X_C_enterococciCulturableMEI_CFUPer100ML_30_60" "24666.6666666667" "21632.657603725" "3337" "9/3337"
"749" "2_X_C_Giardia_CystsPer100ml_0_30" "7.48473748333333" "5.95509471099702" "3340" "2/3340"
"750" "2_X_C_Giardia_CystsPer100ml_30_60" "1.49074074" "0.645696419912053" "3343" "0/3343"
"751" "2_X_C_SalmonellaCulturableWildType_MPNPer100ml_0_30" "312" "535.203699538783" "3346" "1/3346"
"752" "2_X_C_SalmonellaCulturableWildType_MPNPer100ml_30_60" "78.6666666666667" "131.058511106045" "3349" "1/3349"
"753" "2_X_D_CampylobacterCulturable_MPNPer100ml_0_30" "3" "0" "3352" "0/3352"
"754" "2_X_D_CampylobacterCulturable_MPNPer100ml_30_60" "3" "0" "3355" "0/3355"
"755" "2_X_D_ClostridiumCulturable_TSCF_CFUPer100ml_0_30" "75.7216666666667" "61.8636883532389" "3361" "6/3361"
"756" "2_X_D_ClostridiumCulturable_TSCF_CFUPer100ml_30_60" "90.22" "76.4073052790111" "3364" "3/3364"
"757" "2_X_D_Crypto_OocystsPer100ml_0_30" "2.7" "2.6" "3367" "3/3367"
"758" "2_X_D_Crypto_OocystsPer100ml_30_60" "4.13333333333333" "5.081666393353" "3370" "3/3370"
"759" "2_X_D_EColi0157Culturable_MPNPer100ml_0_30" "3" "0" "3373" "1/3373"
"760" "2_X_D_EColi0157Culturable_MPNPer100ml_30_60" "3" "0" "3376" "0/3376"
"761" "2_X_D_EColiCulturableColilert_MPNPer100ML_0_30" "30.7833333333333" "39.0615268363626" "3388" "8/3388"
"762" "2_X_D_EColiCulturableColilert_MPNPer100ML_30_60" "48.2185185188889" "76.5822417605095" "3397" "7/3397"
"763" "2_X_D_enterococciCulturableMEI_CFUPer100ML_0_30" "35895.8333333333" "36632.8743215791" "3409" "12/3409"
"764" "2_X_D_enterococciCulturableMEI_CFUPer100ML_30_60" "45866.6666666667" "43103.8353861927" "3418" "9/3418"
"765" "2_X_D_Giardia_CystsPer100ml_0_30" "1.66666666666667" "0.737111479583199" "3421" "3/3421"
"766" "2_X_D_Giardia_CystsPer100ml_30_60" "1.26666666666667" "0.152752523165195" "3424" "3/3424"
"767" "2_X_D_SalmonellaCulturableWildType_MPNPer100ml_0_30" "3" "0" "3427" "0/3427"
"768" "2_X_D_SalmonellaCulturableWildType_MPNPer100ml_30_60" "3" "0" "3430" "0/3430"
